label,champion_name,ranking_tier,ranking_code,ranking_faction_code,ranking_faction_name,ranking_rarity_code,ranking_rarity_name,ranking_role_code,ranking_role_name,ranking_affinity_code,ranking_affinity_name,ranking_order,ranking_index_url,source_url,source_image_url,raw_page_path,raw_image_path,processed_image_path,debug_image_path,crop_box,image_width,image_height
niamhe_spear_of_nyresa,Niamhe Spear of Nyresa,A,SY-LDV,SY,Sylvan Watchers,L,Legendary,D,Defense,V,Void,225,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-niamhe-spear-of-nyresa-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Niamhe_Spear_of_Nyresa.jpg,data/raw/pages/raid_shadow_legends_niamhe_spear_of_nyresa_skill_mastery_equip_guide.html,data/raw/images/niamhe_spear_of_nyresa_ff92c5e591.jpg,data/processed/icons/niamhe_spear_of_nyresa.png,data/processed/debug/niamhe_spear_of_nyresa_crop_debug.jpg,"14,378,197,532",48,64
night_queen_krixia,Night Queen Krixia,S,KR-MSS,KR,Knights Revenant,M,Mythical,S,Support,S,Spirit,16,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-night-queen-krixia-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Night_Queen_Krixia.jpg,data/raw/pages/raid_shadow_legends_night_queen_krixia_skill_mastery_equip_guide.html,data/raw/images/night_queen_krixia_39cfb23027.jpg,data/processed/icons/night_queen_krixia.png,data/processed/debug/night_queen_krixia_crop_debug.jpg,"14,378,197,532",48,64
ninja,Ninja,S,SK-LAM,SK,Shadowkin,L,Legendary,A,Attack,M,Magic,82,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-ninja-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Ninja.jpg,data/raw/pages/raid_shadow_legends_ninja_skill_mastery_equip_guide.html,data/raw/images/ninja_d6b1f0a7c2.jpg,data/processed/icons/ninja.png,data/processed/debug/ninja_crop_debug.jpg,"14,378,197,532",48,64
nobel,Nobel,C,SK-LAF,SK,Shadowkin,L,Legendary,A,Attack,F,Force,403,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-nobel-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Nobel.jpg,data/raw/pages/raid_shadow_legends_nobel_skill_mastery_equip_guide.html,data/raw/images/nobel_eb69c2562e.jpg,data/processed/icons/nobel.png,data/processed/debug/nobel_crop_debug.jpg,"14,378,197,532",48,64
noct_the_paralyzer,Noct the Paralyzer,A,DE-LHM,DE,Dark Elves,L,Legendary,H,HP,M,Magic,226,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-noct-the-paralyzer-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Noct_the_Paralyzer.jpg,data/raw/pages/raid_shadow_legends_noct_the_paralyzer_skill_mastery_equip_guide.html,data/raw/images/noct_the_paralyzer_ef5ecadd5e.jpg,data/processed/icons/noct_the_paralyzer.png,data/processed/debug/noct_the_paralyzer_crop_debug.jpg,"14,378,197,532",48,64
nogdar_the_headhunter,Nogdar the Headhunter,C,OR-LAS,OR,Orcs,L,Legendary,A,Attack,S,Spirit,404,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-nogdar-the-headhunter-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Nogdar_the_Headhunter.jpg,data/raw/pages/raid_shadow_legends_nogdar_the_headhunter_skill_mastery_equip_guide.html,data/raw/images/nogdar_the_headhunter_396c39a522.jpg,data/processed/icons/nogdar_the_headhunter.png,data/processed/debug/nogdar_the_headhunter_crop_debug.jpg,"14,378,197,532",48,64
nogoryo,Nogoryo,C,SK-EAM,SK,Shadowkin,E,Epic,A,Attack,M,Magic,676,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-nogoryo-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Nogoryo.jpg,data/raw/pages/raid_shadow_legends_nogoryo_skill_mastery_equip_guide.html,data/raw/images/nogoryo_f89c37edfc.jpg,data/processed/icons/nogoryo.png,data/processed/debug/nogoryo_crop_debug.jpg,"14,378,197,532",48,64
noldua_the_gloaming,Noldua the Gloaming,S,DE-LSF,DE,Dark Elves,L,Legendary,S,Support,F,Force,83,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-noldua-the-gloaming-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Noldua_the_Gloaming.jpg,data/raw/pages/raid_shadow_legends_noldua_the_gloaming_skill_mastery_equip_guide.html,data/raw/images/noldua_the_gloaming_9b9141ff33.jpg,data/processed/icons/noldua_the_gloaming.png,data/processed/debug/noldua_the_gloaming_crop_debug.jpg,"14,378,197,532",48,64
norog,Norog,B,SW-LDM,SW,Skinwalkers,L,Legendary,D,Defense,M,Magic,360,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-norog-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Norog.jpg,data/raw/pages/raid_shadow_legends_norog_skill_mastery_equip_guide.html,data/raw/images/norog_1d820955af.jpg,data/processed/icons/norog.png,data/processed/debug/norog_crop_debug.jpg,"14,378,197,532",48,64
novitiate,Novitiate,F,SO-CAS,SO,The Sacred Order,C,Common,A,Attack,S,Spirit,1015,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-novitiate-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Novitiate.jpg,data/raw/pages/raid_shadow_legends_novitiate_skill_mastery_equip_guide.html,data/raw/images/novitiate_e44b11adfa.jpg,data/processed/icons/novitiate.png,data/processed/debug/novitiate_crop_debug.jpg,"14,378,197,532",48,64
oathbound,Oathbound,A,BL-EDF,BL,Banner Lords,E,Epic,D,Defense,F,Force,459,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-oathbound-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Oathbound.jpg,data/raw/pages/raid_shadow_legends_oathbound_skill_mastery_equip_guide.html,data/raw/images/oathbound_91877b6e34.jpg,data/processed/icons/oathbound.png,data/processed/debug/oathbound_crop_debug.jpg,"14,378,197,532",48,64
oboro,Oboro,B,SK-EAV,SK,Shadowkin,E,Epic,A,Attack,V,Void,587,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-oboro-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Oboro.jpg,data/raw/pages/raid_shadow_legends_oboro_skill_mastery_equip_guide.html,data/raw/images/oboro_0baf78572c.jpg,data/processed/icons/oboro.png,data/processed/debug/oboro_crop_debug.jpg,"14,378,197,532",48,64
occult_brawler,Occult Brawler,C,OT-EHS,OT,Ogryn Tribes,E,Epic,H,HP,S,Spirit,677,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-occult-brawler-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Occult_Brawler.jpg,data/raw/pages/raid_shadow_legends_occult_brawler_skill_mastery_equip_guide.html,data/raw/images/occult_brawler_7aa33caae5.jpg,data/processed/icons/occult_brawler.png,data/processed/debug/occult_brawler_crop_debug.jpg,"14,378,197,532",48,64
odachi,Odachi,C,SK-RDF,SK,Shadowkin,R,Rare,D,Defense,F,Force,839,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-odachi-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Odachi.jpg,data/raw/pages/raid_shadow_legends_odachi_skill_mastery_equip_guide.html,data/raw/images/odachi_f7e1e19cbc.jpg,data/processed/icons/odachi.png,data/processed/debug/odachi_crop_debug.jpg,"14,378,197,532",48,64
odin_faefather,Odin Faefather,SS,BA-LSV,BA,Barbarians,L,Legendary,S,Support,V,Void,37,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-odin-faefather-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Odin_Faefather.jpg,data/raw/pages/raid_shadow_legends_odin_faefather_skill_mastery_equip_guide.html,data/raw/images/odin_faefather_71956a1e97.jpg,data/processed/icons/odin_faefather.png,data/processed/debug/odin_faefather_crop_debug.jpg,"14,378,197,532",48,64
oella,Oella,A,SY-LSM,SY,Sylvan Watchers,L,Legendary,S,Support,M,Magic,227,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-oella-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Oella.jpg,data/raw/pages/raid_shadow_legends_oella_skill_mastery_equip_guide.html,data/raw/images/oella_21745a5d94.jpg,data/processed/icons/oella.png,data/processed/debug/oella_crop_debug.jpg,"14,378,197,532",48,64
ogryn_jailer,Ogryn Jailer,C,OT-RAF,OT,Ogryn Tribes,R,Rare,A,Attack,F,Force,840,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-ogryn-jailer-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Ogryn_Jailer.jpg,data/raw/pages/raid_shadow_legends_ogryn_jailer_skill_mastery_equip_guide.html,data/raw/images/ogryn_jailer_9b09c8cbf5.jpg,data/processed/icons/ogryn_jailer.png,data/processed/debug/ogryn_jailer_crop_debug.jpg,"14,378,197,532",48,64
old_ghrukkus,Old Ghrukkus,B,OT-ESF,OT,Ogryn Tribes,E,Epic,S,Support,F,Force,588,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-old-ghrukkus-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Old_Ghrukkus.jpg,data/raw/pages/raid_shadow_legends_old_ghrukkus_skill_mastery_equip_guide.html,data/raw/images/old_ghrukkus_453fb6cdc5.jpg,data/processed/icons/old_ghrukkus.png,data/processed/debug/old_ghrukkus_crop_debug.jpg,"14,378,197,532",48,64
old_hermit_jorrg,Old Hermit Jorrg,A,OR-ESM,OR,Orcs,E,Epic,S,Support,M,Magic,460,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-old-hermit-jorrg-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Old_Hermit_Jorrg.jpg,data/raw/pages/raid_shadow_legends_old_hermit_jorrg_skill_mastery_equip_guide.html,data/raw/images/old_hermit_jorrg_1819c4db4b.jpg,data/processed/icons/old_hermit_jorrg.png,data/processed/debug/old_hermit_jorrg_crop_debug.jpg,"14,378,197,532",48,64
oldbeard,Oldbeard,F,OT-UDF,OT,Ogryn Tribes,U,Uncommon,D,Defense,F,Force,993,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-oldbeard-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Oldbeard.jpg,data/raw/pages/raid_shadow_legends_oldbeard_skill_mastery_equip_guide.html,data/raw/images/oldbeard_61e814ead9.jpg,data/processed/icons/oldbeard.png,data/processed/debug/oldbeard_crop_debug.jpg,"14,378,197,532",48,64
onryo_ieyasu,Onryo Ieyasu,S,SK-LAV,SK,Shadowkin,L,Legendary,A,Attack,V,Void,84,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-onryo-ieyasu-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Onryo_Ieyasu.jpg,data/raw/pages/raid_shadow_legends_onryo_ieyasu_skill_mastery_equip_guide.html,data/raw/images/onryo_ieyasu_9806bd7266.jpg,data/processed/icons/onryo_ieyasu.png,data/processed/debug/onryo_ieyasu_crop_debug.jpg,"14,378,197,532",48,64
opardin_clanfather,Opardin Clanfather,C,BA-LHM,BA,Barbarians,L,Legendary,H,HP,M,Magic,405,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-opardin-clanfather-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Opardin_Clanfather.jpg,data/raw/pages/raid_shadow_legends_opardin_clanfather_skill_mastery_equip_guide.html,data/raw/images/opardin_clanfather_4881d4eb70.jpg,data/processed/icons/opardin_clanfather.png,data/processed/debug/opardin_clanfather_crop_debug.jpg,"14,378,197,532",48,64
ordinator,Ordinator,F,DE-RAF,DE,Dark Elves,R,Rare,A,Attack,F,Force,909,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-ordinator-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Ordinator.jpg,data/raw/pages/raid_shadow_legends_ordinator_skill_mastery_equip_guide.html,data/raw/images/ordinator_9d99b28c62.jpg,data/processed/icons/ordinator.png,data/processed/debug/ordinator_crop_debug.jpg,"14,378,197,532",48,64
osgrun_the_defiler,Osgrun the Defiler,A,DW-LSM,DW,Dwarves,L,Legendary,S,Support,M,Magic,228,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-osgrun-the-defiler-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Osgrun_the_Defiler.jpg,data/raw/pages/raid_shadow_legends_osgrun_the_defiler_skill_mastery_equip_guide.html,data/raw/images/osgrun_the_defiler_a5a36ec315.jpg,data/processed/icons/osgrun_the_defiler.png,data/processed/debug/osgrun_the_defiler_crop_debug.jpg,"14,378,197,532",48,64
ostrox_boneglaive,Ostrox Boneglaive,A,UH-ESV,UH,Undead Hordes,E,Epic,S,Support,V,Void,461,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-ostrox-boneglaive-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Ostrox_Boneglaive.jpg,data/raw/pages/raid_shadow_legends_ostrox_boneglaive_skill_mastery_equip_guide.html,data/raw/images/ostrox_boneglaive_6fc0e11538.jpg,data/processed/icons/ostrox_boneglaive.png,data/processed/debug/ostrox_boneglaive_crop_debug.jpg,"14,378,197,532",48,64
outlander,Outlander,B,BA-UAS,BA,Barbarians,U,Uncommon,A,Attack,S,Spirit,955,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-outlander-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Outlander.jpg,data/raw/pages/raid_shadow_legends_outlander_skill_mastery_equip_guide.html,data/raw/images/outlander_85e5b04d9d.jpg,data/processed/icons/outlander.png,data/processed/debug/outlander_crop_debug.jpg,"14,378,197,532",48,64
outlaw_monk,Outlaw Monk,S,SO-UAF,SO,The Sacred Order,U,Uncommon,A,Attack,F,Force,933,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-outlaw-monk-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Outlaw_Monk.jpg,data/raw/pages/raid_shadow_legends_outlaw_monk_skill_mastery_equip_guide.html,data/raw/images/outlaw_monk_2abd1122ee.jpg,data/processed/icons/outlaw_monk.png,data/processed/debug/outlaw_monk_crop_debug.jpg,"14,378,197,532",48,64
outrider,Outrider,S,BA-UAS,BA,Barbarians,U,Uncommon,A,Attack,S,Spirit,934,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-outrider-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Outrider.jpg,data/raw/pages/raid_shadow_legends_outrider_skill_mastery_equip_guide.html,data/raw/images/outrider_7249245767.jpg,data/processed/icons/outrider.png,data/processed/debug/outrider_crop_debug.jpg,"14,378,197,532",48,64
ox,Ox,C,BA-RAV,BA,Barbarians,R,Rare,A,Attack,V,Void,841,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-ox-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Ox.jpg,data/raw/pages/raid_shadow_legends_ox_skill_mastery_equip_guide.html,data/raw/images/ox_376808a014.jpg,data/processed/icons/ox.png,data/processed/debug/ox_crop_debug.jpg,"14,378,197,532",48,64
packmaster_shyek,Packmaster Shyek,B,OR-LHF,OR,Orcs,L,Legendary,H,HP,F,Force,361,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-packmaster-shyek-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Packmaster_Shyek.jpg,data/raw/pages/raid_shadow_legends_packmaster_shyek_skill_mastery_equip_guide.html,data/raw/images/packmaster_shyek_282fa6ed5e.jpg,data/processed/icons/packmaster_shyek.png,data/processed/debug/packmaster_shyek_crop_debug.jpg,"14,378,197,532",48,64
pain_keeper,Pain Keeper,A,DE-RHV,DE,Dark Elves,R,Rare,H,HP,V,Void,713,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-pain-keeper-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Pain_Keeper.jpg,data/raw/pages/raid_shadow_legends_pain_keeper_skill_mastery_equip_guide.html,data/raw/images/pain_keeper_39322304cc.jpg,data/processed/icons/pain_keeper.png,data/processed/debug/pain_keeper_crop_debug.jpg,"14,378,197,532",48,64
painsmith,Painsmith,B,DW-RAV,DW,Dwarves,R,Rare,A,Attack,V,Void,758,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-painsmith-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Painsmith.jpg,data/raw/pages/raid_shadow_legends_painsmith_skill_mastery_equip_guide.html,data/raw/images/painsmith_59a89220e2.jpg,data/processed/icons/painsmith.png,data/processed/debug/painsmith_crop_debug.jpg,"14,378,197,532",48,64
pann_the_bowhorn,Pann the Bowhorn,B,SY-EAF,SY,Sylvan Watchers,E,Epic,A,Attack,F,Force,589,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-pann-the-bowhorn-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Pann_the_Bowhorn.jpg,data/raw/pages/raid_shadow_legends_pann_the_bowhorn_skill_mastery_equip_guide.html,data/raw/images/pann_the_bowhorn_02c740e076.jpg,data/processed/icons/pann_the_bowhorn.png,data/processed/debug/pann_the_bowhorn_crop_debug.jpg,"14,378,197,532",48,64
panthera,Panthera,B,SW-RAV,SW,Skinwalkers,R,Rare,A,Attack,V,Void,759,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-panthera-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Panthera.jpg,data/raw/pages/raid_shadow_legends_panthera_skill_mastery_equip_guide.html,data/raw/images/panthera_6176ab61ce.jpg,data/processed/icons/panthera.png,data/processed/debug/panthera_crop_debug.jpg,"14,378,197,532",48,64
paragon,Paragon,A,DE-RDV,DE,Dark Elves,R,Rare,D,Defense,V,Void,714,https://ayumilove.net/raid-shadow-legends-list-of-champions-by-ranking/,https://ayumilove.net/raid-shadow-legends-paragon-skill-mastery-equip-guide/,https://ayumilove.net/files/games/raid_shadow_legends/champion/Paragon.jpg,data/raw/pages/raid_shadow_legends_paragon_skill_mastery_equip_guide.html,data/raw/images/paragon_29c1c99a21.jpg,data/processed/icons/paragon.png,data/processed/debug/paragon_crop_debug.jpg,"14,378,197,532",48,64
